"id";"ll_author_id";"nl_author_id";"born_date";"author_name"
548;662123;0;"-1029743846";"Ray Coleman"
549;640576;0;"-3080879846";"Антон Страшимиров"
550;514184;0;"926780553";"Кейт Шиф"
551;157900;0;"-2639116646";"Ролан Доржелес"
552;146838;0;"-3207110246";"Георг Фукс"
553;4791;0;"-1439971045";"Гусейн Гусейнзаде"
554;466567;0;"74880156";"Энди Уир"
555;268;0;"-398505443";"Александра Маринина"
556;164034;0;"-1029657443";"Эрик Сигал"
557;370144;0;"421945356";"Остин Клеон"
558;447684;0;"485103756";"Жоэль Диккер"
559;10796;0;"-998121443";"Джойс Кэрол Оутс"
560;22284;0;"-114508643";"Юлия Латынина"
561;198306;0;"-461663843";"Артемий Троицкий"
562;1414;0;"-1155887843";"Николай Леонов"
563;22295;0;"-2323411041";"Мюррей Лейнстер"
564;19631;0;"-114508641";"Виктор Точинов"
565;116809;0;"-998121441";"Торгни Линдгрен"
566;325032;0;"611334158";"Елена Умнова"
567;300100;0;"-3049257441";"Владимир Бонч-Бруевич"
568;550135;0;"-82972641";"Тата Орлова"
569;279686;0;"232646558";"Ирина Чеснова"
570;552299;0;"358873358";"Салла Симукка"
571;396339;0;"548175758";"Райан Холидей"
572;308929;0;"-209203040";"Саймон Рейнольдс"
573;172032;0;"-1566113829";"Хосе Лопес Портильо"
574;12080;0;"-3459484640";"Сергей Платонов"
575;16773;0;"-272275040";"Роберт Шнайдер"
576;119280;0;"-5857775840";"Денис Давыдов"
577;24;0;"-1439884640";"Идрис Шах"
578;25550;0;"-3112415840";"Сергей Булгаков"
579;308394;0;"-1850197029";"Виктор Каннинг"
580;291121;0;"-840355040";"Рейнальдо Аренас"
581;231328;0;"-1250582239";"Отиа Иоселиани"
582;549890;0;"485103760";"Алёна Кашура"
583;328745;0;"-1503043039";"Леонид Григорьевич Андреев"
584;235770;0;"-1408348639";"Елена Криштоф"
585;227601;0;"-493199839";"Сергей Курёхин"
586;198233;0;"-2828332639";"Алиса Бейли"
587;173323;0;"-1818574628";"Мария Мерцалова"
588;10886;0;"-1913269028";"Арчи Карр"
589;232475;0;"-1503043039";"Леонид Андреев"
590;218205;0;"-777196637";"Зиновий Зиник"
591;396359;0;"43257762";"Тупак Шакур"
592;326753;0;"-461663837";"Анатолий Чубайс"
593;323673;0;"-4406255837";"Альберто Блест Гана"
594;315864;0;"-1503043037";"Леонид Андреев"
595;157865;0;"-1976427426";"Сергей Зеньковский"
596;584525;0;"-1503043037";"Юрий Селенский"
597;398354;0;"-2134193826";"Эллинор Рянгель"
598;194857;0;"-1850197026";"Леонид Крушинский"
599;102498;0;"-1282118236";"Юрий Оклянский"
600;946352;0;"-1597736225";"Анна Вимшнайдер"
601;212426;0;"-1818574625";"Ольга Ивинская"
602;706624;0;"-650966236";"Иса Капаев"
603;580510;0;"-2828332636";"Норберт Жак"
604;548794;0;"-1660808225";"Одд Солумсмуэн"
605;535774;0;"-3743567836";"Георг Еллинек"
606;505213;0;"-2197265825";"Рената Вигано"
607;494701;0;"-556271836";"Ребекка Форстер"
608;394721;0;"-4374719835";"Пётр Вейнберг"
609;337679;0;"-650966235";"Иса Капаев"
610;270989;0;"-1408348635";"Жан д&#039;Ормессон"
611;27772;0;"-1850110621";"Виктор Некрасов"
612;182739;0;"-714038232";"Мишель Пастуро"
613;229237;0;"106502567";"Лариса Денисенко"
614;362656;0;"11808167";"Павел Раков"
615;114094;0;"-493113432";"Керри Гринвуд"
616;119832;0;"327427367";"Олег Кашин"
617;300092;0;"-1913182621";"Режин Перну"
618;22456;0;"-2575785432";"Гейнц Гудериан"
619;178679;0;"-650879832";"Селия Рис"
620;24313;0;"-1502956631";"Рюрик Миньяр-Белоручев"
621;188469;0;"-840268631";"Элизабет Гейдж"
622;153381;0;"-2102571420";"Михаил Светлов"
623;14875;0;"-145958231";"Вадим Чернобров"
624;371232;0;"-398419031";"Сергей Головачёв"
625;181984;0;"-3806553431";"Сергей Витте"
626;302376;0;"264268968";"Руставели "
627;122426;0;"-966499031";"Кшиштоф Занусси"
628;488489;0;"-4784860631";"Гуно Чарльз"
629;438761;0;"-1439798230";"Антонина Никифорова"
630;332923;0;"-1376726230";"Юрий Додолев"
631;231912;0;"-524649430";"Игорь Пидоренко"
632;395875;0;"-2354947030";"Созерко Мальсагов"
633;363005;0;"-2765174230";"Юрий Ларин"
634;335041;0;"-2007877019";"Петр Сажин"
635;31019;0;"-1376726230";"Давид Шахар"
636;390889;0;"-1345190230";"Мирослав Валек"
637;339984;0;"-745574230";"Петер Розай"
638;214083;0;"-903340628";"Игорь Чесноков"
639;660536;0;"-5100393428";"Хенрик Вергеланн"
640;426117;0;"-1250495828";"Теа Бюттнер"
641;185107;0;"-1755416217";"Джон Херси"
642;149610;0;"-2197179417";"Мартин Борман"
643;506735;0;"-2228716628";"Стефан Ляшевский"
644;498171;0;"-2702015828";"Любовь Столица"
645;328538;0;"-4406169428";"Виктор Шомпулев"
646;311040;0;"-240652628";"Витторио Кастеллани"
647;153945;0;"-3238559827";"Генри Лоусон"
648;663106;0;"-209116627";"Алексей Пшенов"
649;645625;0;"-1566027416";"Анна Димент"
650;610401;0;"295804972";"Максим Балобанов"
651;507157;0;"-429955027";"Никос Салингарос"
652;336228;0;"74966572";"Санджар Янышев"
653;323615;0;"-871808227";"Виктор Кречетов"
654;309636;0;"-556185427";"Николаус Пипер"
655;300847;0;"-777110227";"Игорь Яковенко"
656;174604;0;"-2323324626";"Иоанн Максимович"
657;700813;0;"-1944718615";"Владимир Аврущенко"
658;697205;0;"232732973";"Михаил Меро"
659;393182;0;"-903340626";"Игорь Чесноков"
660;364340;0;"-3017635026";"Руфино Бланко-Фомбона"
661;237372;0;"-934876626";"Джордж Акерлоф"
662;104475;0;"-4974076623";"Иван Гончаров"
663;271;0;"-1976254612";"Варлам Шаламов"
664;81391;0;"-1281945423";"Юрий Томин"
665;113494;0;"-650793423";"Крис ван Олсбург"
666;10725;0;"-2102485012";"Реймон Радиге"
667;300012;0;"-934790223";"Мириам Пресслер"
668;3453;0;"-1187251023";"Олег Михайлов"
669;154835;0;"-366796623";"Юрий Гордон"
670;365075;0;"-1692171412";"Иосиф Шкловский"
671;137165;0;"-587721422";"Вивиан Ванде Велде"
672;119447;0;"-1155715022";"Носсрат Пезешкиан"
673;15962;0;"-1281945422";"Юрген Хабермас"
674;354306;0;"-240566222";"Лиза Рэндалл"
675;122192;0;"-114335822";"Алиса Шер"
676;302604;0;"-619257422";"Валентин Акудович"
677;204706;0;"-1187251022";"Геннадий Алексеев"
678;311952;0;"-9107971022";"Феофан Прокопович"
679;140149;0;"-2354860622";"Сесиль Мэри Баркер"
680;11965;0;"-177407821";"Дмитрий Волчек"
681;162458;0;"-1471334221";"Жан Делюмо"
682;483130;0;"-429868621";"Алан Дэвис"
683;249779;0;"-1281945421";"Станислав Мальцев"
684;148189;0;"-1061020621";"Валентина Полухина"
685;150176;0;"-1061020621";"Николай Шмелев"
686;235829;0;"-177407821";"Эрик Шевийяр"
687;6469;0;"-966412621";"Михаил Кураев"
688;119744;0;"-903254221";"Делия Смит"
689;156720;0;"-1281945419";"Григорий Канович"
690;2544;0;"-619257419";"Евгений Витковский"
691;341020;0;"-1313481419";"Сергій Плачинда"
692;315548;0;"-2638857419";"Владимир Пяст"
693;236044;0;"-903254219";"Валентина Малявина"
694;517260;0;"-177407819";"Fr. D.V. "
695;308806;0;"-1976254608";"Фритьоф Шуон"
696;463484;0;"-461491019";"Александр Ужанков"
697;404916;0;"-1345103819";"Том Уикер"
698;103675;0;"-1502870218";"Дональд Кин"
699;731109;0;"-1281945418";"Георгий Зайцев"
700;549371;0;"-3396239818";"Кэролайн Уэллс"
701;487286;0;"-1281945418";"Юрген Хабермас"
702;380978;0;"-1565941007";"Астер Беркхоф"
703;195620;0;"-398332618";"Ричард Пауэрс"
704;703679;0;"-2544163018";"Элизабет Санксей Холдинг"
705;682582;0;"-1755329807";"Эфраин Уэрта"
706;569646;0;"-2070862607";"Иван Пересыпкин"
707;546687;0;"-2512627017";"Яков Штернберг"
708;541188;0;"-2354860617";"Борис Ромашов"
709;514228;0;"-1281945417";"Франка Раме"
710;490324;0;"-114335817";"Дмитрий Дубинин"
711;482803;0;"-82799817";"Александр Ройфе"
712;452592;0;"106588982";"Сергей Цыркун"
713;342924;0;"-1565941006";"Астер Беркхов"
714;309847;0;"-777023817";"Джон Дуглас"
715;180173;0;"-1439625414";"Василь Быков"
716;149953;0;"-713865414";"Салман Рушди"
717;19277;0;"-1345017414";"Владимир Кунин"
718;28669;0;"-1913009803";"Осаму Дадзай"
719;184418;0;"-1597477003";"Богомил Райнов"
720;5719;0;"-10938268614";"Блез Паскаль"
721;184155;0;"-2070776203";"Антоний Сурожский"
722;324625;0;"295977785";"Алексей Осадчук"
723;333635;0;"-177321414";"Борис Джонсон"
724;353608;0;"-1376553413";"протоиерей Александр Соколов"
725;101501;0;"-398246213";"Джейн Рейб"
726;231859;0;"-1786779402";"Кирилл Домбровский"
727;117450;0;"-398246213";"Субкоманданте Маркос"
728;160903;0;"-650707013";"Анатолий Цирульников"
729;401550;0;"138211386";"Константин Назимов"
730;292115;0;"-776937413";"Франсуаза Шандернагор"
731;307261;0;"11980986";"Брайан Уэлч"
732;112939;0;"-1660549002";"Роберт Эйткен"
733;149799;0;"-461404612";"Генрих Эрлих"
734;300389;0;"-556012612";"Angie Sage"
735;120730;0;"-2323151812";"Павел Антокольский"
736;153605;0;"-5794444612";"Федор Глинка"
737;540102;0;"-1029398212";"Елена Тарарина"
738;22714;0;"11980987";"Михаил Гронас"
739;355367;0;"674665387";"Григорій Семенчук"
740;326365;0;"-3364617412";"Макс Пембертон"
741;231257;0;"-1313395010";"Евгений Шерстобитов"
742;233609;0;"-808473410";"Шику Буарки"
743;213080;0;"-966326210";"Джон Мак-Артур"
744;304905;0;"169747389";"Владимир Горохов"
745;236472;0;"-776937410";"Радован Караджич"
746;174275;0;"-3427689410";"Хосе Рисаль"
747;156969;0;"-1881473799";"Фёдор Атянин"
748;347758;0;"-272015810";"Олег Аверин"
749;106444;0;"-2291615810";"Татьяна Цявловская"
750;501434;0;"-966326209";"Мэрис Соул"
751;435162;0;"390668590";"Дарина Березіна"
752;81498;0;"-745401409";"Валерий Малеванный"
753;599780;0;"-1218787009";"Тайсто Сумманен"
754;595391;0;"-1849937798";"Александр Кузин"
755;547505;0;"-776937409";"Грейл Маркус"
756;420705;0;"-713865409";"Богдан Андрушков"
757;204410;0;"-5605055809";"Густав Шваб"
758;139806;0;"-776937409";"Тобиас Вулф"
759;803162;0;"706287791";"Олек Ніколассон"
760;641682;0;"-3017462208";"Йорг Ланц фон Либенфельз"
761;611059;0;"-2323151808";"Раджани Палм Датт"
762;513034;0;"-903167808";"Вацлав Клаус"
763;450760;0;"-2417846208";"Абрам Лежнев"
764;433666;0;"-713865408";"Джон Хиггинс"
765;14865;0;"-2165384194";"Елена Ильина"
766;148073;0;"-1786692994";"Лилиан Джексон Браун"
767;25223;0;"-1187078205";"Роберт Рождественский"
768;105352;0;"-1565768194";"Амос Тутуола"
769;376943;0;"-1155542205";"Клэр Томалин"
770;103131;0;"-997775805";"Галина Лебедева"
771;303686;0;"485449394";"Ольга Грибова"
772;195821;0;"-1534233405";"Анатолий Маркуша"
773;231784;0;"-19468605";"Михаил Вербицкий"
774;192279;0;"169833795";"Ирина Сербжинская"
775;118178;0;"-3017375804";"Сергей Покровский"
776;112651;0;"-1660462593";"Анн Филип"
777;343474;0;"-145699004";"Роджер Джон Эллори"
778;323071;0;"-177235004";"Илья Деревянко"
779;230684;0;"169833795";"Алла Рут"
780;101679;0;"-51004604";"Роберт Родригес"
781;226657;0;"-997775804";"Станислав Пономарев"
782;229447;0;"-1755156993";"Селия Фремлин"
783;10376;0;"-1029311802";"Николай Дроздов"
784;309624;0;"-1060847802";"Энн Ветемаа"
785;409591;0;"-429695802";"Тим Вейнер"
786;19360;0;"-2386223802";"Сергей Голубов"
787;334151;0;"-1849851391";"Эдвард Игер"
788;144047;0;"-555926202";"Викрам Сет"
789;545711;0;"-2827987002";"Фридрих Леопольд Гундельфингер "
790;432190;0;"-1660462591";"Борис Фрадкин"
791;335071;0;"-1502697402";"Ольга Кожухова"
792;325607;0;"-208857401";"Сергей Ковалёв"
793;182323;0;"-461318201";"Юрий Рубцов"
794;6169;0;"43603398";"Елена Ямпольская"
795;337610;0;"643215798";"Марат Кудряков"
796;456467;0;"43603398";"Ted Naifeh"
797;332434;0;"-5573433401";"Александр Фредро"
798;328691;0;"-2701756601";"Иоганнес Генрих Шульц"
